Ship,date,Latitude,Longitude,Temp (air),Temp (sea),mBar,Weather,Wind,Strength (Wind),Sea (Waves),Ice,Blue Whales,Finn Whales,Humpback Whale,Sperm Whales,Sei Whale,,,,,,,
Thorshøvdi,12/25/1957,-64.683,39.250,-1,-1,996,eh,ENE,3,2,K,,,,0,,,,,,,,
Thorshøvdi,12/26/1957,-62.133,43.633,2,-0.5,995,e,E,3,3,K,,,,13,,,,,,,,
Thorshøvdi,12/27/1957,-59.400,39.950,1,-0.5,993,e,Silent,0,2,K,,,,2,,,,,,,,
Thorshøvdi,12/28/1957,-58.783,32.483,1,0,977,eh,NW,4,5,A,,,,0,,,,,,,,
Thorshøvdi,12/29/1957,-58.317,27.550,1,1,970,e,NW,6,6,K,,,,0,,,,,,,,
Thorshøvdi,12/30/1957,-57.633,22.450,0,0,991,elh,N,3,3,K,,,,0,,,,,,,,
Thorshøvdi,12/31/1957,-57.883,17.850,0,-2,954,elg,W,6,5,K,,,,1,,,,,,,,
Thorshøvdi,1/1/1958,-57.167,12.067,0,-2,972,c,W,5,5,K,,,,3,,,,,,,,
Thorshøvdi,1/2/1958,-56.317,6.600,0,-1.5,977,elg,NNE,3,3,K,,,,0,,,,,,,,
Thorshøvdi,1/3/1958,-56.083,-0.333,0,-0.5,986,elg,W,4,5,K,,,,3,,,,,,,,
Thorshøvdi,1/4/1958,-55.467,-4.300,2,0,987,elg,NW,4,4,K,,,,1,,,,,,,,
Thorshøvdi,1/5/1958,-55.000,-6.000,2,0,960,e,WSW,7,6,K,,,,0,,,,,,,,
Thorshøvdi,1/6/1958,-54.900,-1.717,0.5,-0.5,960,e,WNW,6,7,A,,,,0,,,,,,,,
Thorshøvdi,1/7/1958,-54.633,-3.367,1,0,980,d,NNW,4,6,A,,41,,0,,,,,,,,
Thorshøvdi,1/8/1958,-54.467,-2.883,1,1,982,d,WSW,5,5,A,,26,,0,,,,,,,,
Thorshøvdi,1/9/1958,-54.383,-0.450,1,-0.5,975,eh,NNW,6,5,A,,16,,0,,,,,,,,
Thorshøvdi,1/10/1958,-55.350,1.717,2,0,976,dh,NW,6,5,A,,6,,0,,,,,,,,
Thorshøvdi,1/11/1958,-56.517,2.417,1,0,976,elg,WN,7,7,K,,4,,0,,,,,,,,
Thorshøvdi,1/12/1958,-55.667,0.767,2,-0.5,997,d,W,3,4,K,,42,,0,,,,,,,,
Thorshøvdi,1/13/1958,-55.200,-1.300,1,0,998,e,W,3,3,A,,62,,0,,,,,,,,
Thorshøvdi,1/14/1958,-55.533,-0.717,1,0,994,ei,WNW,4,4,A,,12,,0,,,,,,,,
Thorshøvdi,1/15/1958,-55.383,-0.883,2,0,988,eh,WNW,6,5,A,,37,,0,,,,,,,,
Thorshøvdi,1/16/1958,-55.133,-3.050,1,1,1000,e,W,5,4,A,,37,,0,,,,,,,,
Thorshøvdi,1/17/1958,-54.967,-4.633,2,1,988,ei,NNW,6,5,A,,8,,0,,,,,,,,
Thorshøvdi,1/18/1958,-55.150,-4.083,1,1,960,elg,WNW,10,8,A,,0,,0,,,,,,,,
Thorshøvdi,1/19/1958,-55.667,-2.417,1.5,0,988,e,SW,6,6,A,,0,,0,,,,,,,,
Thorshøvdi,1/20/1958,-56.567,1.733,1,-0.5,968,ed,W,4,4,A,,15,,0,,,,,,,,
Thorshøvdi,1/21/1958,-57.867,6.450,0,-1,989,d,SW,5,4,K,,1,,0,,,,,,,,
Thorshøvdi,1/22/1958,-58.633,12.517,0,-1,988,d,WSW,3,3,K,,46,,8,,,,,,,,
Thorshøvdi,1/23/1958,-58.383,12.417,1,-0.5,985,d,Silent,0,2,K,,52,,0,,,,,,,,
Thorshøvdi,1/24/1958,-58.850,14.150,1,0,987,e,SSW,2,2,K,,39,,0,,,,,,,,
Thorshøvdi,1/25/1958,-59.267,14.033,1,-0.5,988,dlg,Silent,0,2,K,,54,,0,,,,,,,,
Thorshøvdi,1/26/1958,-59.317,12.583,2,0,982,d,SE,2,2,K,,44,,0,,,,,,,,
Thorshøvdi,1/27/1958,-60.783,10.667,2,0,989,d,Silent,0,2,K,,38,,0,,,,,,,,
Thorshøvdi,1/28/1958,-62.083,9.500,1,0,990,d,S,2,3,K,,10,,0,,,,,,,,
Thorshøvdi,1/29/1958,-60.500,10.650,2,0,987,d,WSW,3,3,K,,44,,0,,,,,,,,
Thorshøvdi,1/30/1958,-60.133,10.550,1,0,995,e,W,5,5,K,,15,,0,,,,,,,,
Thorshøvdi,1/31/1958,-59.867,13.117,2,0,996,d,NNW,3,4,K,,37,,0,,,,,,,,
Thorshøvdi,2/1/1958,-60.783,11.500,1,-1,978,edg,ENE,6,6,K,0,2,13,0,,,,,,,,
Thorshøvdi,2/2/1958,-61.700,9.850,0,-1,983,elg,E,5,5,K,0,5,0,12,,,,,,,,
Thorshøvdi,2/3/1958,-63.467,9.967,2,-1.5,990,c,SE,1,3,K,15,14,6,0,,,,,,,,
Thorshøvdi,2/4/1958,-65.383,11.183,0,-1,995,e,NW,3,3,K,5,11,0,0,,,,,,,,
Thorshøvdi,2/5/1958,-64.800,12.583,1,-1,1000,e,W,2,2,K,8,37,,0,,,,,,,,
Thorshøvdi,2/6/1958,-64.133,12.667,1,-1,996,e,N,3,2,K,0,6,,0,,,,,,,,
Thorshøvdi,2/7/1958,-65.033,17.767,1,-1,993,e,E,3,3,A,5,25,,0,,,,,,,,
Thorshøvdi,2/8/1958,-66.367,21.083,1,-1,993,e,S,2,2,K,10,7,,0,,,,,,,,
Thorshøvdi,2/9/1958,-64.667,24.417,2,-1,986,c,W,4,3,K,0,5,,0,,,,,,,,
Thorshøvdi,2/10/1958,-66.967,24.200,-2,-1,983,dlg,SSW,3,3,K,10,13,,0,,,,,,,,
Thorshøvdi,2/11/1958,-67.133,24.467,-2,-2,978,el,SW,3,3,K,7,5,,0,,,,,,,,
Thorshøvdi,2/12/1958,-66.683,21.883,-1,-2,981,c,SSE,3,3,K,2,17,,0,,,,,,,,
Thorshøvdi,2/13/1958,-65.233,14.500,-2,-2,981,d,SSW,4,3,K,2,14,,0,,,,,,,,
Thorshøvdi,2/14/1958,-63.817,10.317,-1,-2,994,e,SW,4,3,A,19,17,,0,,,,,,,,
Thorshøvdi,2/15/1958,-63.583,9.733,0,-2,996,eh,W,5,4,A,0,3,,0,,,,,,,,
Thorshøvdi,2/16/1958,-65.850,6.617,0,-2,992,e,SW,1,3,A,3,27,,0,,,,,,,,
Thorshøvdi,2/17/1958,-65.900,3.450,0,-1,983,eh,E,4,4,K,0,1,,0,,,,,,,,
Thorshøvdi,2/18/1958,-67.250,2.600,0,-2.5,987,eh,E,4,5,K,0,0,,0,,,,,,,,
Thorshøvdi,2/19/1958,-67.800,4.867,-2,-3,956,elg,SE,9,8,K,0,0,,0,,,,,,,,
Thorshøvdi,2/20/1958,-65.433,6.033,0,-2.5,959,e,SW,2,4,A,13,9,,0,,,,,,,,
Thorshøvdi,2/21/1958,-64.933,7.550,0,-2,977,eh,NE,4,4,K,4,11,,0,,,,,,,,
Thorshøvdi,2/22/1958,-62.867,7.517,0,-2,972,elg,SE,3,4,A,1,4,,1,,,,,,,,
Thorshøvdi,2/23/1958,-60.100,11.600,1,1.5,970,e,NW,2,4,K,5,16,,4,,,,,,,,
Thorshøvdi,2/24/1958,-58.817,14.383,1,1,969,e,SSE,3,3,K,3,67,,0,,,,,,,,
Thorshøvdi,2/25/1958,-59.217,14.350,1,1.5,976,e,S,2,4,K,0,23,,0,,,,,,,,
Thorshøvdi,2/26/1958,-59.283,14.400,1,1.5,978,e,SW,1,3,K,0,32,,0,,,,,,,,
Thorshøvdi,2/27/1958,-58.517,15.000,1,1.5,987,e,Silent,0,3,K,0,42,,0,,,,,,,,
Thorshøvdi,2/28/1958,-57.900,16.217,1,1.5,995,e,SW,2,3,K,0,50,,0,,,,,,,,
Thorshøvdi,3/1/1958,-57.483,17.733,1.5,1.5,1006,d,SW,2,2,K,1,37,,0,,,,,,,,
Thorshøvdi,3/2/1958,-57.767,18.233,1,1,1011,e,NW,4,3,K,0,39,,0,,,,,,,,
Thorshøvdi,3/3/1958,-58.083,17.983,1,1,986,eh,N,7,7,K,0,0,,0,,,,,,,,
Thorshøvdi,3/4/1958,-58.467,18.300,1,1,986,d,N,5,6,K,0,22,,0,,,,,,,,
Thorshøvdi,3/5/1958,-58.900,19.383,1,1,992,eh,N,5,4,K,0,22,,0,,,,,,,,
Thorshøvdi,3/6/1958,-58.983,18.950,2,1,972,eh,NNW,6,6,K,0,0,,0,,,,,,,,
Thorshøvdi,3/7/1958,-58.167,16.467,1,1,980,el,NW,6,5,K,0,41,,0,,,,,,,,
Thorshøvdi,3/8/1958,-58.483,16.000,1,1,957,ei,NE,5,5,K,0,10,,0,,,,,,,,
Thorshøvdi,3/9/1958,-58.283,15.400,1,1,963,eh,SW,4,5,K,0,1,,0,,,,,,,,
Thorshøvdi,3/10/1958,-59.800,15.450,1,1,982,eh,WSW,3,4,K,0,36,,0,,,,,,,,
Thorshøvdi,3/11/1958,-59.833,15.450,0,1,972,d,SSE,4,4,K,0,9,,9,1,,,,,,,
Thorshøvdi,3/12/1958,-59.100,15.817,1,1,980,eh,SSW,4,4,K,0,30,,0,1,,,,,,,
Thorshøvdi,3/13/1958,-59.367,15.750,0,1,985,d,SSW,3,3,K,0,51,,0,,,,,,,,
Thorshøvdi,3/14/1958,-58.767,15.400,1,1,993,b,W,2,3,K,0,45,,0,,,,,,,,
Thorshøvdi,3/15/1958,-58.700,14.683,1,1,952,elg,N,5,5,K,0,0,,0,,,,,,,,
Thorshøvdi,3/16/1958,-57.633,16.600,1,1,976,c,SW,6,6,K,0,0,,0,,,,,,,,
Thorshøvdi,12/8/1958,-55.917,-14.533,-1.5,0,983,d,WSW,5,4,K,,,,3,,,,,,,,
Thorshøvdi,12/9/1958,-55.267,-13.267,0,-0.5,991,e,WNW,3,3,K,,,,2,,,,,,,,
Thorshøvdi,12/10/1958,-55.683,-7.650,1,0,990,e,WNW,6,5,B.K,,,,1,,,,,,,,
Thorshøvdi,12/11/1958,-55.583,3.667,0,-0.5,996,eh,WNW,4,4,B.K,,,,0,,,,,,,,
Thorshøvdi,12/12/1958,-56.133,5.150,0,0,992,e,W,6,4,K,,,,1,,,,,,,,
Thorshøvdi,12/13/1958,-56.400,12.017,1,0,969,eh,NW,4,4,K,,,,0,,,,,,,,
Thorshøvdi,12/14/1958,-57.883,19.200,0,0,986,c,SW,5,5,K,,,,2,,,,,,,,
Thorshøvdi,12/15/1958,-58.700,25.033,1,0,954,eh,NW,6,5,K,,,,0,,,,,,,,
Thorshøvdi,12/16/1958,-62.267,30.900,1,1,944,eh,N,3,4,K,,,,6,,,,,,,,
Thorshøvdi,12/17/1958,-63.383,34.917,0,0,965,e,S,3,4,K,,,,6,,,,,,,,
Thorshøvdi,12/18/1958,-63.000,37.833,0,0,981,e,SSE,2,3,K,,,,21,,,,,,,,
Thorshøvdi,12/19/1958,-62.250,42.167,2,0,986,d,N,3,3,K,,,,18,,,,,,,,
Thorshøvdi,12/20/1958,-61.183,43.750,1,1,981,d,N,3,2,K,,,,9,,,,,,,,
Thorshøvdi,12/21/1958,-62.233,38.650,0,1,991,e,ESE,1,3,K,,,,0,,,,,,,,
Thorshøvdi,12/22/1958,-61.517,36.933,1,1,963,eh,NNW,4,4,K,,,,0,,,,,,,,
Thorshøvdi,12/23/1958,-61.200,43.600,1,1,972,eh,WNW,5,5,K,,,,0,,,,,,,,
Thorshøvdi,12/24/1958,-62.167,51.200,0,1,970,e,WNW,4,4,K,,,,0,,,,,,,,
Thorshøvdi,12/25/1958,-63.283,49.950,0,1,960,el,ENE,5,4,K,,,,0,,,,,,,,
Thorshøvdi,12/26/1958,-62.917,42.433,0,0,957,e,ESE,6,5,K,,,,0,,,,,,,,
Thorshøvdi,12/27/1958,-62.467,34.150,0,1,967,e,Silent,0,3,K,,,,14,,,,,,,,
Thorshøvdi,12/28/1958,-62.567,29.117,0,1,962,d,SSW,3,3,K,,,,8,,,,,,,,
Thorshøvdi,12/29/1958,-62.517,22.733,0,1,977,d,SW,4,3,K,,,,11,,,,,,,,
Thorshøvdi,12/30/1958,-63.933,16.400,1,1,978,b,WSW,3,3,K,,,,31,,,,,,,,
Thorshøvdi,12/31/1958,-63.617,14.250,1,1,977,clg,ESE,1,2,K,,,,15,,,,,,,,
Thorshøvdi,1/1/1959,-61.067,12.350,1,1,982,d,NW,3,2,K,,,,0,,,,,,,,
Thorshøvdi,1/2/1959,-56.617,14.283,1,1,987,e,W,4,4,K,,,,2,,,,,,,,
Thorshøvdi,1/3/1959,-55.300,13.167,0,1,948,el,ENE,6,6,K,,,,0,,,,,,,,
Thorshøvdi,1/4/1959,-55.667,11.767,0,1,968,eh,SW,8,8,A,,,,0,,,,,,,,
Thorshøvdi,1/5/1959,-56.717,15.367,1,1,972,eh,W,4,4,K,,,,0,,,,,,,,
Thorshøvdi,1/6/1959,-57.650,17.150,1,1,980,c,W,3,3,K,,,,0,,,,,,,,
Thorshøvdi,1/7/1959,-57.233,17.083,0,1,936,el,NW,7,7,K,,0,,0,,,,,,,,
Thorshøvdi,1/8/1959,-56.967,14.717,0,1,961,elh,WSW,6,6,K,,14,,0,,,,,,,,
Thorshøvdi,1/9/1959,-57.300,11.583,1,1,978,d,W,4,4,K,,62,,0,,,,,,,,
Thorshøvdi,1/10/1959,-58.467,11.500,0,1,995,e,W,2,3,K,,48,,0,,,,,,,,
Thorshøvdi,1/11/1959,-56.500,12.733,1,1,1011,e,W,4,3,K,,27,,0,,,,,,,,
Thorshøvdi,1/12/1959,-56.667,14.167,1,1,1008,ei,WNW,4,4,K,,30,,0,,,,,,,,
Thorshøvdi,1/13/1959,-56.667,15.867,1,1,1002,i,W,5,4,K,,25,,0,,,,,,,,
Thorshøvdi,1/14/1959,-57.050,16.717,1,1,1000,eh,NW,6,6,K,,11,,0,,,,,,,,
Thorshøvdi,1/15/1959,-57.500,18.250,1,1,992,ei,NNW,2,4,K,,32,,0,,,,,,,,
Thorshøvdi,1/16/1959,-57.133,17.533,1,1,991,d,W,5,4,K,,32,,0,,,,,,,,
Thorshøvdi,1/17/1959,-56.700,14.900,0,1,988,eh,WNW,4,4,K,,2,,1,,,,,,,,
Thorshøvdi,1/18/1959,-57.300,8.317,0,1,986,ei,NW,4,4,K,,27,,0,,,,,,,,
Thorshøvdi,1/19/1959,-56.750,8.500,0,1,987,d,Silent,0,3,K,,20,,0,,,,,,,,
Thorshøvdi,1/20/1959,-58.800,11.350,1,1,997,d,SW,3,3,K,,58,,0,,,,,,,,
Thorshøvdi,1/21/1959,-59.050,11.017,1,1,993,e,SW,2,3,K,,58,,0,,,,,,,,
Thorshøvdi,1/22/1959,-59.733,14.117,2,1,978,d,Silent,0,2,J,,38,,0,,,,,,,,
Thorshøvdi,1/23/1959,-59.750,14.450,1,1,976,e,W,3,3,J,,47,,0,,,,,,,,
Thorshøvdi,1/24/1959,-60.067,15.633,2,1,974,e,Silent,0,3,K,,36,,0,,,,,,,,
Thorshøvdi,1/25/1959,-60.067,14.517,3,1,972,b,Silent,0,3,K,,30,,0,,,,,,,,
Thorshøvdi,1/26/1959,-61.183,12.717,2,2,987,d,SW,2,2,K,,61,,0,,,,,,,,
Thorshøvdi,1/27/1959,-61.083,12.567,1,2,993,elg,WSW,2,2,K,,12,,0,,,,,,,,
Thorshøvdi,1/28/1959,-62.433,18.733,2,2,991,d,W,1,2,K,,3,,0,,,,,,,,
Thorshøvdi,1/29/1959,-65.367,15.050,3,2,986,b,E,4,3,K,,6,,37,,,,,,,,
Thorshøvdi,1/30/1959,-67.100,14.050,1,2,998,d,Silent,0,2,A,,37,,0,,,,,,,,
Thorshøvdi,1/31/1959,-67.233,12.800,1,1,993,e,NW,2,2,A,,36,,0,,,,,,,,
Thorshøvdi,2/1/1959,-66.017,7.767,1,1,986,d,ESE,3,3,K,18,17,2,0,,,,,,,,
Thorshøvdi,2/2/1959,-66.250,9.350,2,2,986,c,SE,2,3,A,9,16,4,0,,,,,,,,
Thorshøvdi,2/3/1959,-67.217,11.233,0,2,993,c,Silent,0,2,A,0,40,1,0,,,,,,,,
Thorshøvdi,2/4/1959,-68.433,9.883,1,1.5,993,d,NE,2,2,K,0,18,0,0,,,,,,,,
Thorshøvdi,2/5/1959,-67.733,12.800,1,1.5,993,d,ENE,2,3,K,3,37,,0,,,,,,,,
Thorshøvdi,2/6/1959,-67.500,16.767,-1,1,991,d,E,3,3,K,3,46,,0,,,,,,,,
Thorshøvdi,2/7/1959,-67.050,19.083,-2,1.5,989,d,E,4,3,A,16,7,,0,,,,,,,,
Thorshøvdi,2/8/1959,-66.833,20.817,-2,1,993,e,E,3,3,A,14,20,,0,,,,,,,,
Thorshøvdi,2/9/1959,-66.717,22.750,0,1,989,elg,NE,4,3,A,4,29,,0,,,,,,,,
Thorshøvdi,2/10/1959,-66.750,23.600,0,1,970,elg,EN,6,6,A,0,2,,0,,,,,,,,
Thorshøvdi,2/11/1959,-66.100,27.583,0,1,968,el,ENE,5,5,A,0,23,,0,,,,,,,,
Thorshøvdi,2/12/1959,-67.933,29.167,0,1,978,e,ENE,3,4,A,29,3,,0,,,,,,,,
Thorshøvdi,2/13/1959,-67.500,30.167,-2,-0.5,992,elg,SW,2,3,K,6,18,,0,,,,,,,,
Thorshøvdi,2/14/1959,-66.700,32.233,-2,0,1001,e,WSW,6,5,A,4,23,,0,,,,,,,,
Thorshøvdi,2/15/1959,-67.633,28.083,1,1,983,ei,N,3,4,A,1,7,,0,,,,,,,,
Thorshøvdi,2/16/1959,-67.667,21.967,1,1,990,eh,NW,3,5,A,5,0,,0,,,,,,,,
Thorshøvdi,2/17/1959,-68.117,15.067,1,0,991,eh,N,5,6,A,1,0,,0,,,,,,,,
Thorshøvdi,2/18/1959,-67.750,10.300,0,0,990,eh,N,4,5,A,2,7,,0,,,,,,,,
Thorshøvdi,2/19/1959,-65.700,10.500,1,1,992,e,N,3,4,K,0,0,,0,,,,,,,,
Thorshøvdi,2/20/1959,-63.933,11.383,1,2,960,d,NNW,4,6,K,0,6,,0,,,,,,,,
Thorshøvdi,2/21/1959,-61.600,13.550,2,2,972,d,WNW,5,5,K,0,0,,0,,,,,,,,
Thorshøvdi,2/22/1959,-59.833,16.033,2,2,985,b,WNW,5,5,K,0,13,,0,,,,,,,,
Thorshøvdi,2/23/1959,-60.317,19.467,2,2,984,eh,NNW,6,6,K,0,0,,0,,,,,,,,
Thorshøvdi,2/24/1959,-64.683,20.417,1,2,978,elg,NW,5,5,K,5,0,,0,,,,,,,,
Thorshøvdi,2/25/1959,-66.983,21.500,0,2,979,d,N,2,3,K,19,1,,0,,,,,,,,
Thorshøvdi,2/26/1959,-67.150,20.800,0,2,982,elg,ESE,3,3,K,15,10,,0,,,,,,,,
Thorshøvdi,2/27/1959,-67.500,24.067,0,2,989,e,SE,2,2,A,12,20,,0,,,,,,,,
Thorshøvdi,2/28/1959,-67.733,27.633,0,0,990,c,SE,1,2,K,9,29,,0,,,,,,,,
Thorshøvdi,3/1/1959,-67.667,29.400,-2,0,986,d,Silent,0,1,K,9,16,,0,,,,,,,,
Thorshøvdi,3/2/1959,-67.767,30.050,-4,0,986,d,WSW,3,3,K,10,25,,0,,,,,,,,
Thorshøvdi,3/3/1959,-67.150,31.000,-2,0,987,d,Silent,0,2,A,5,24,,0,,,,,,,,
Thorshøvdi,3/4/1959,-67.233,28.350,-2,0,987,d,E,3,3,K,5,11,,0,,,,,,,,
Thorshøvdi,3/5/1959,-67.950,26.233,0,1,989,d,N,3,3,A,0,1,,0,,,,,,,,
Thorshøvdi,3/6/1959,-67.500,30.533,1,1,985,eh,N,5,6,A,0,0,,0,,,,,,,,
Thorshøvdi,3/7/1959,-67.133,22.867,0,0,982,dh,ENE,3,5,K,0,0,,0,2,,,,,,,
Thorshøvdi,3/8/1959,-68.400,16.917,0,1,969,el,ESE,6,4,B,0,0,,0,,,,,,,,
Thorshøvdi,3/9/1959,-68.867,16.750,-5,0,960,e,SE,4,3,G,0,0,,0,,,,,,,,
Thorshøvdi,3/10/1959,-66.967,17.550,-1,1,970,dlg,NE,5,4,K,0,5,,19,,,,,,,,
Thorshøvdi,3/11/1959,-64.317,18.267,0,1,972,d,SW,3,4,K,0,39,,3,,,,,,,,
Thorshøvdi,3/12/1959,-62.900,17.467,0,2,968,el,E,2,4,K,0,49,,0,,,,,,,,
Thorshøvdi,3/13/1959,-62.800,18.150,0,1,988,d,WSW,4,4,K,0,28,,0,,,,,,,,
Thorshøvdi,3/14/1959,-62.583,19.800,0,1,992,elg,W,4,4,K,0,52,,0,,,,,,,,
Thorshøvdi,3/15/1959,-62.750,21.033,1,2,989,c,W,4,4,K,0,50,,0,,,,,,,,
Thorshøvdi,3/16/1959,-62.617,21.500,-1,2,971,dlg,SE,5,3,K,0,22,,0,,,,,,,,
Thorshøvdi,12/1/1959,-53.717,-19.967,3,2,1004,d,NW,4,5,A.K,,,,0,,,,,,,,
Thorshøvdi,12/2/1959,-57.133,-19.017,-0.5,-0.5,985,eh,SW,4,4,D.J,,,,0,,,,,,,,
Thorshøvdi,12/3/1959,-57.383,-18.033,0,0,986,el,NW,6.5,5,B.J,,,,0,,,,,,,,
Thorshøvdi,12/4/1959,-56.150,-14.867,0.5,0,1002,d,NW,4,4,B.J,,,,7,,,,,,,,
Thorshøvdi,12/5/1959,-55.883,-9.700,-0.5,-1,1000,eh,NW,2,3,I.H (s),,,,6,,,,,,,,
Thorshøvdi,12/6/1959,-55.050,-5.967,-0.5,-1,978,eik,WNW,3,3,I.H (se),,,,0,,,,,,,,
Thorshøvdi,12/7/1959,-54.550,1.250,0,0,982,d,W,5,4,B.K,,,,0,,,,,,,,
Thorshøvdi,12/8/1959,-55.383,7.200,-1,-0.5,974,d,WNW,4,4,B.K,,,,3,,,,,,,,
Thorshøvdi,12/9/1959,-56.267,11.750,-1.5,-0.5,974,c,SE,3,3,K.H (se),,,,7,,,,,,,,
Thorshøvdi,12/10/1959,-56.350,17.767,-2,0,973,d,WS,5.5,5,C.K,,,,0,,,,,,,,
Thorshøvdi,12/11/1959,-58.200,22.183,-2,0,964,el,WNW,4,4,C.K,,,,3,,,,,,,,
Thorshøvdi,12/12/1959,-59.467,26.900,-1.5,-0.5,972,e,NW,4,4,B.K,,,,0,,,,,,,,
Thorshøvdi,12/13/1959,-63.317,32.133,1,-0.5,974,c,ENE,3,3,A.K,,,,0,,,,,,,,
Thorshøvdi,12/14/1959,-62.067,40.900,-1,-1,982,d,NNE,3,3,A.K,,,,30,,,,,,,,
Thorshøvdi,12/15/1959,-61.983,43.100,2,-0.5,981,b,N,3,3,A.K,,,,27,,,,,,,,
Thorshøvdi,12/16/1959,-61.350,46.783,2.5,0,990,c,N,2,3,A.K,,,,8,,,,,,,,
Thorshøvdi,12/17/1959,-62.300,43.467,2,1,994,c,SW,3,3,A.K,,,,0,,,,,,,,
Thorshøvdi,12/18/1959,-61.467,36.417,0.5,0,984,el,NNW,4,4,A,,,,14,,,,,,,,
Thorshøvdi,12/19/1959,-59.750,32.117,0,0,965,elg,N,4,5,A.K,,,,0,,,,,,,,
Thorshøvdi,12/20/1959,-59.533,35.633,1,1,978,d,SE,3,5,A.K,,,,3,,,,,,,,
Thorshøvdi,12/21/1959,-61.117,41.667,1,1,1002,d,ESE,4,5,A.K,,,,0,,,,,,,,
Thorshøvdi,12/22/1959,-63.250,40.350,0,0.5,1007,elg,NE,3,3,A,,,,0,,,,,,,,
Thorshøvdi,12/23/1959,-62.167,33.583,0,0,990,ei,NNE,4,4,A,,,,0,,,,,,,,
Thorshøvdi,12/24/1959,-59.683,32.217,1,1,988,d,NNE,3,3,A.K,,,,0,,,,,,,,
Thorshøvdi,12/25/1959,-59.417,31.200,0,1,991,d,N,3,3,A.K,,,,5,,,,,,,,
Thorshøvdi,12/26/1959,-58.050,26.900,2,1,999,c,SSE,3,3,A.K,,,,0,,,,,,,,
Thorshøvdi,12/27/1959,-56.233,21.967,0,1,1004,d,S,3,3,A.K,,,,0,,,,,,,,
Thorshøvdi,12/28/1959,-56.817,26.967,0,1,1005,d,S,4,3,A.K,,61,,0,,,,,,,,
Thorshøvdi,12/29/1959,-57.167,25.417,0,0.5,984,el,NNE,4,4,A.K,,5,,0,,,,,,,,
Thorshøvdi,12/30/1959,-57.067,21.200,1,1,993,di,WSW,5,4,A.K,,3,,0,,,,,,,,
Thorshøvdi,12/31/1959,-56.150,16.183,0,0.5,980,elg,W,7,7,A.K,,8,,0,,,,,,,,
Thorshøvdi,1/1/1960,-56.700,14.650,0,0,989,el,W,4,4,A.K,,27,,0,,,,,,,,
Thorshøvdi,1/2/1960,-57.300,16.667,1,0.5,987,elg,NW,2,3,A.K,,38,,0,,,,,,,,
Thorshøvdi,1/3/1960,-57.067,18.167,2,-0.5,998,c,SW,2,3,A.K,,28,,0,,,,,,,,
Thorshøvdi,1/4/1960,-56.400,19.750,0,0.5,1011,e,WSW,3,3,A.K,,24,,0,,,,,,,,
Thorshøvdi,1/5/1960,-57.000,24.133,0,0.5,996,el,N,6,5,A.K,,0,,0,,,,,,,,
Thorshøvdi,1/6/1960,-59.183,28.700,1,1,982,c,WNW,4,4,A.K,,0,,0,,,,,,,,
Thorshøvdi,1/7/1960,-63.250,32.233,1,1,979,c,WNW,4,4,A.K,,2,,0,,,,,,,,
Thorshøvdi,1/8/1960,-62.850,25.967,1,1.5,974,eh,N,4,4,A.K,,4,,0,,,,,,,,
Thorshøvdi,1/9/1960,-59.233,22.483,0,0.5,958,el,E,4,3,A.K,,2,,0,,,,,,,,
Thorshøvdi,1/10/1960,-56.617,20.900,0,1,965,eh,WSW,6,6,A.K,,2,,0,,,,,,,,
Thorshøvdi,1/11/1960,-55.800,16.117,0,1,979,e,W,3,5,A.K,,32,,0,,,,,,,,
Thorshøvdi,1/12/1960,-56.500,13.150,0,0.5,986,e,W,3,3,A.K,,13,,0,,,,,,,,
Thorshøvdi,1/13/1960,-56.417,9.017,0,0.5,982,e,N,3,3,A.K,,7,,0,,,,,,,,
Thorshøvdi,1/14/1960,-56.117,8.433,0,0.5,980,c,WSW,4,4,A.K,,14,,0,,,,,,,,
Thorshøvdi,1/15/1960,-56.183,12.800,2,0.5,986,d,W,3,3,A.K,,42,,0,,,,,,,,
Thorshøvdi,1/16/1960,-55.883,13.867,1,1,1002,d,W,3,3,A.K,,51,,0,,,,,,,,
Thorshøvdi,1/17/1960,-54.383,12.550,1,1,1011,d,W,1,2,A.K,,53,,0,,,,,,,,
Thorshøvdi,1/18/1960,-54.583,12.217,2,1,1004,c,N,4,4,A.K,,11,,0,,,,,,,,
Thorshøvdi,1/19/1960,-54.467,11.633,1,1,991,ei,N,4,5,A.K,,18,,0,,,,,,,,
Thorshøvdi,1/20/1960,-55.600,12.217,0,1,975,elg,SW,6,5,A.K,,8,,0,,,,,,,,
Thorshøvdi,1/21/1960,-57.333,16.567,0,1.5,985,e,W,3,3,A.K,,65,2,0,,,,,,,,
Thorshøvdi,1/22/1960,-57.217,16.617,0,1,985,e,SW,3,3,A.K,,16,12,0,,,,,,,,
Thorshøvdi,1/23/1960,-57.300,17.183,1,1,967,eh,WNW,4,4,A.K,,9,9,0,,,,,,,,
Thorshøvdi,1/24/1960,-57.350,15.150,1,1,989,d,SW,5,5,A.K,,0,0,0,,,,,,,,
Thorshøvdi,1/25/1960,-54.400,14.650,1,2,1006,ei,WNW,5,5,A.K,,0,,0,,,,,,,,
Thorshøvdi,1/26/1960,-56.167,19.067,1,1.5,1000,d,SW,3,4,A.K,,22,,1,,,,,,,,
Thorshøvdi,1/27/1960,-57.533,22.500,2,1.5,988,eh,WNW,5,5,A.K,,0,,0,,,,,,,,
